asset,rated_power_mw,energy_capacity_mwh,load_id,generator_id,valid_from,valid_to,state,county,postcode,latitude,longitude,load_zone,voltage_kv,import_capacity_mw,export_capacity_mw,commissioning_date,tech_type,is_co_located,co_located_type,co_located_mw,zone,owner,qse_id,qse,dme_id,dme,settlement_point_name,integrator,developer,manufacturer
Silicon Hill 2,50.0,99.0,SLCNHLS_LD2,SLCNHLS_ESS2,2023-04-04,2050-01-01,Texas,Travis,,30.41217,-97.57405,south,,,,2023-04-03,Battery,False,,,South,Key Capture Energy,12,SHELL ENERGY NORTH AMERICA (US) LP,9,KEY CAPTURE ENERGY LLC,SLCN_ESS_ALL,,,
Silicon Hill 1,50.0,99.0,SLCNHLS_LD1,SLCNHLS_ESS1,2023-04-04,2050-01-01,Texas,Travis,,30.41217,-97.57405,south,,,,2023-04-03,Battery,False,,,South,Key Capture Energy,12,SHELL ENERGY NORTH AMERICA (US) LP,9,KEY CAPTURE ENERGY LLC,SLCN_ESS_ALL,Powin Energy,Key Capture Energy,Mitsubishi Power
Sheep Creek,142.0,183.0,SHEEPCRK_LD1,SHEEPCRK_BESS1,2024-09-17,2050-01-01,Texas,Callahan,,32.6404,-101.5432,west,,,,2024-09-17,Battery,True,Wind,153.0,North,ENGIE,90,ENGIE ENERGY MARKETING NA INC,53,ENGIE,SHEEPCRK_1,,,
Shamrock (SLF),99.3,300.0,SHAMROCK_LD1,SHAMROCK_BESS1,2025-08-19,2050-01-01,Texas,Crockett,,30.936,-101.607,west,345,100.0,100.0,2025-08-19,Battery,True,Wind,223.9,,NextEra Energy Resources,1125,NextEra Energy Marketing LLC,1106,NEXTERA ENERGY RESOURCES LLC (DME),SHAMROCK_RN,,NextEra Energy Resources,
Seven Flags,103.0,200.0,,,2026-02-13,2050-01-01,Texas,Webb,,27.456115,-99.41734,,138,,,2026-02-13,Battery,False,,,South,Spearmint Energy,1146,TENASKA POWER SERVICES CO,1127,SEVEN FLAGS BESS LLC,SEVNF_ES_RN,Sungrow,Spearmint Energy,Sungrow
Screwbean (DGR),9.9,9.9,SBEAN_LD9,SBEAN_BESS,2023-01-31,2050-01-01,Texas,Culberson,,31.821423,-104.0451,west,,,,2023-01-31,Battery,False,,,West,Hunt Energy Network,49,HEN POWER MARKETING LLC (SQ1),13,HEN INFRASTRUCTURE LLC,SBEAN_BESS,,,
Saragosa (DGR),9.9,20.0,SGSA_LD5,SGSA_BESS1,2025-06-04,2050-01-01,Texas,Reeves,,31.040793,-103.65294,west,,,,2022-07-22,Battery,False,,,West,NW Group,1117,AMA QSE LLC,31,MATTA POWER STATION LLC,SGSA_DGR,,,
Saragosa (DGR),9.9,20.0,SGSA_LD5,SGSA_BESS1,2023-08-23,2025-06-03,Texas,Reeves,,31.040793,-103.65294,west,,,,2022-07-22,Battery,False,,,West,NW Group,52,MP2 ENERGY LLC,31,MATTA POWER STATION LLC,SGSA_DGR,,,
Saragosa (DGR),9.9,20.0,SGSA_LD5,SGSA_BESS1,2022-07-22,2023-08-22,Texas,Reeves,,31.040793,-103.65294,west,,,,2022-07-22,Battery,False,,,West,Skylar Capital,52,MP2 ENERGY LLC,31,MATTA POWER STATION LLC,SGSA_DGR,,,
Santa Rosa (DGR),10.0,10.0,S_SNROSA_LD1,S_SNROSA_BESS,2023-12-14,2050-01-01,TX,Cameron,,26.232466,-97.82317,south,,,,2023-12-14,Battery,False,,,Coastal,SMT Energy,65,TENASKA POWER SERVICES CO,41,SMT TX MANAGEMENT LLC,SROSA_ESR_RN,,,
Sandlake,9.9,9.9,SANDLAKE_LD4,SANDLAKE_BESS,2024-10-01,2050-01-01,Texas,Reeves,,31.508786,-103.6175,west,,,,2024-10-01,Battery,False,,,West,Hunt Energy Network,49,HEN POWER MARKETING LLC (SQ1),32,HEN INFRASTRUCTURE LLC 1,SANDLAKE_RN,,HEN Infrastructure,
Saddleback (DGR),9.9,9.9,SADLBACK_LD5,SADLBACK_BESS,2022-05-26,2050-01-01,Texas,Reeves,,31.332883,-103.4984,west,,,,2022-05-05,Battery,False,,,West,Hunt Energy Network,49,HEN POWER MARKETING LLC (SQ1),33,HEN INFRASTRUCTURE LLC 2,SADLBACK_RN,,,
Saddleback (DGR),9.9,9.9,SADLBACK_LD4,SADLBACK_BESS,2022-05-24,2022-05-25,Texas,Reeves,,31.332883,-103.4984,west,,,,2022-05-05,Battery,False,,,West,Hunt Energy Network,49,HEN POWER MARKETING LLC (SQ1),33,HEN INFRASTRUCTURE LLC 2,SADLBACK_RN,,,
Saddleback (DGR),9.9,9.9,SADLBACK_LD4,SADLBACK_BESS,2022-05-05,2022-05-23,Texas,Reeves,,31.332883,-103.4984,west,,,,2022-05-05,Battery,False,,,West,Hunt Energy Network,16,HEN POWER MARKETING LLC,13,HEN INFRASTRUCTURE LLC,SADLBACK_RN,,,
Russek Street,9.9,10.8,RUSSEKST_LD1,RUSSEKST_BESS,2024-12-20,2050-01-01,Texas,Reagan,,31.1903,-101.467,west,,,,2024-12-20,Battery,False,,,West,Hunt Energy Network,49,HEN POWER MARKETING LLC (SQ1),32,HEN INFRASTRUCTURE LLC 1,RUSSEKST_RN,,HEN Infrastructure,
Roseland,50.0,75.0,ROSELAND_LD1,ROSELAND_BESS1,2023-07-06,2050-01-01,TX,Falls,,31.459606,-96.82436,north,,,,2023-07-06,Battery co-located (wind),True,solar,,North,Enel North America,61,ENEL TRADING NORTH AMERICA LLC,15,ENEL TRADING NORTH AMERICA LLC,ROSELAND_ALL,,,
Rodeo Ranch U2,150.0,300.0,RRANCHES_LD2,RRANCHES_UNIT2,2023-12-27,2050-01-01,Texas,Reeves,,31.36,-103.33,west,,,,2023-12-27,Battery,False,,,West,Plus Power,73,ENGIE ENERGY MARKETING NA INC (SQ51),34,GAMBIT ENERGY STORAGE LLC,RRANCHES_ALL,,Plus Power,
Rodeo Ranch U1,150.0,300.0,RRANCHES_LD1,RRANCHES_UNIT1,2023-12-27,2050-01-01,Texas,Reeves,,31.36,-103.33,west,,,,2023-12-27,,False,,,West,Plus Power,73,ENGIE ENERGY MARKETING NA INC (SQ51),34,GAMBIT ENERGY STORAGE LLC,RRANCHES_ALL,,Plus Power,
River Valley 2,50.0,100.0,RVRVLYS_LD2,RVRVLYS_ESS2,2023-07-31,2050-01-01,Texas,Williamson,,30.41432,-97.35518,south,,,,2023-07-31,Battery,False,,,South,Key Capture Energy,12,SHELL ENERGY NORTH AMERICA (US) LP,9,KEY CAPTURE ENERGY LLC,RVRVLYS_ALL,,,
River Valley 1,50.0,99.0,RVRVLYS_LD1,RVRVLYS_ESS1,2023-07-31,2050-01-01,Texas,Williamson,,30.41477,-97.35701,south,,,,2023-07-31,Battery,False,,,South,Key Capture Energy,12,SHELL ENERGY NORTH AMERICA (US) LP,9,KEY CAPTURE ENERGY LLC,RVRVLYS_ALL,,,
River Bend,101.6,150.0,RBN_LD1,RBN_BESS1,2024-11-14,2050-01-01,Texas,Fort Bend,,29.56318,-95.80023,houston,,,,2024-10-09,Battery,False,,,Houston,Cypress Creek Renewables,99,TENASKA POWER SERVICES CO,65,BRAZOS BEND BESS LLC,RBN_BESS1,,Black Mountain Energy Storage,Sungrow
River Bend,101.6,150.0,RBN_LD1,RBN_BESS1,2024-10-09,2024-11-13,Texas,Fort Bend,,29.56318,-95.80023,houston,,,,2024-10-09,Battery,False,,,Houston,Cypress Creek Renewables,56,Tenaska,65,BRAZOS BEND BESS LLC,RBN_BESS1,,Black Mountain Energy Storage,Sungrow
Rio Grande City (DGR),10.0,10.0,RIO_GRAN_LD1,RIO_GRAN_BESS,2023-11-30,2050-01-01,TX,Starr,,26.408729,-98.93743,south,,,,2023-11-30,Battery,False,,,South,SMT Energy,65,TENASKA POWER SERVICES CO,41,SMT TX MANAGEMENT LLC,RIOG_ESR_RN,,,
Rio Grande City 2,9.9,22.4,RIO_GRAN_LD2,RIO_GRAN_BESS2,2025-07-16,2050-01-01,Texas,Starr,,26.39279,-98.81941,south,,,,2025-07-16,,False,,,South,Prologis,102,PROLOGIS ENERGY LLC,1098,SBESS TX 12 LLC,RIOG_ESR2_RN,,,
Republic Road,50.0,99.0,RPUBRDS_LD1,RPUBRDS_ESS1,2022-06-17,2050-01-31,,Robertson,77859,30.881424,-96.62542,north,,,,2022-06-15,Battery,False,,,North,Key Capture Energy,12,SHELL ENERGY NORTH AMERICA (US) LP,9,KEY CAPTURE ENERGY LLC,RPUBRDS_RN,Powin Energy,Key Capture Energy,Mitsubishi Power
Rattlesnake (DGR),9.9,9.9,RTLSNAKE_LD2,RTLSNAKE_BESS,2022-12-01,2050-01-01,Texas,Ward,,31.568978,-103.2266,west,,,,2022-06-23,Battery,False,,,West,Hunt Energy Network,49,HEN POWER MARKETING LLC (SQ1),13,HEN INFRASTRUCTURE LLC,RTLSNAKE_BT,,,
Rattlesnake (DGR),9.9,9.9,RTLSNAKE_LD2,RTLSNAKE_BESS,2022-06-23,2022-11-30,Texas,Ward,,31.568978,-103.2266,west,,,,2022-06-23,Battery,False,,,West,Hunt Energy Network,16,HEN POWER MARKETING LLC,13,HEN INFRASTRUCTURE LLC,RTLSNAKE_BT,,,
Ranchtown (DGR),10.0,9.9,K0_LD1,K0_UNIT1,2024-05-01,2050-01-01,,Bexar,78023,29.617885,-98.73595,south,,,,2021-10-25,Battery,False,,,South,ENGIE,77,ENGIE ENERGY MARKETING NA INC,53,ENGIE,BRP_RN_UNIT1,,,
Ranchtown (DGR),10.0,9.9,K0_LD1,K0_UNIT1,2023-10-09,2024-04-30,,Bexar,78023,29.617885,-98.73595,south,,,,2021-10-25,Battery,False,,,South,ENGIE,54,BROAD REACH QSE I LLC (,39,BRP INTERMEDIATECO I LLC,BRP_RN_UNIT1,,,
Ranchtown (DGR),10.0,9.9,K0_LD1,K0_UNIT1,2023-09-01,2023-10-08,,Bexar,78023,29.617885,-98.73595,south,,,,2021-10-25,Battery,False,,,South,ENGIE,54,BROAD REACH QSE I LLC (,4,BRP INTERMEDIATECO I LLC,BRP_RN_UNIT1,,,
Ranchtown (DGR),10.0,9.9,K0_LD1,K0_UNIT1,2023-04-26,2023-08-31,,Bexar,78023,29.617885,-98.73595,south,,,,2021-10-25,Battery,False,,,South,Broad Reach Power LLC,54,BROAD REACH QSE I LLC (,4,BRP INTERMEDIATECO I LLC,BRP_RN_UNIT1,,,
Ranchtown (DGR),10.0,9.9,K0_LD1,K0_UNIT1,2023-03-29,2023-04-25,,Bexar,78023,29.617885,-98.73595,south,,,,2021-10-25,Battery,False,,,South,Broad Reach Power LLC,7,BROAD REACH QSE,4,BRP INTERMEDIATECO I LLC,BRP_RN_UNIT1,,,
Ranchtown (DGR),10.0,9.9,BRP_RNC1_LD1,BRP_RNC1_UNIT1,2021-10-25,2023-03-28,,Bexar,78023,29.617885,-98.73595,south,,,,2021-10-25,Battery,False,,,South,Broad Reach Power LLC,7,BROAD REACH QSE,4,BRP INTERMEDIATECO I LLC,BRP_RN_UNIT1,,,
Radian Storage SLF 2,81.99,169.8,,,2026-05-28,2049-12-31,Texas,Brown,,31.5481,-99.1872,north,,,,2026-05-28,Battery,False,,,North,IPX Power,1157,IPX Power,1143,IPX Power,RADN_SLR_ALL,Tesla,,CATL
Radian Storage SLF 2,81.99,169.8,,,2026-05-28,2049-12-31,Texas,Brown,,31.5481,-99.1872,north,,,,2026-05-28,Battery,False,,,North,TPG Rise Climate,1157,IPX Power,1143,IPX Power,RADN_SLR_ALL,Tesla,,CATL
Radian Storage SLF 1,78.26,161.4,,,2026-05-28,2049-12-31,Texas,Brown,,31.5481,-99.1872,north,,,,2026-05-28,Battery,False,,,North,IPX Power,1157,IPX Power,1143,IPX Power,RADN_SLR_ALL,Tesla,Intersect Power,CATL
Radian Storage SLF 1,78.26,161.4,,,2026-05-28,2049-12-31,Texas,Brown,,31.5481,-99.1872,north,,,,2026-05-28,Battery,False,,,North,TPG Rise Climate,1157,IPX Power,1143,IPX Power,RADN_SLR_ALL,Tesla,Intersect Power,CATL
Rabbit Hill,9.9,9.9,GEORSO_LD2,GEORSO_ESS_1,2023-05-18,2050-01-01,Texas,Williamson,78626,30.587828,-97.68702,south,,,,2020-03-30,Battery,False,,,South,Ormat,25,BOSTON ENERGY TRADING AND MARKETING LLC,28,VIRIDITY ENERGY SOLUTIONS INC,RHESS2_ESS1,,,
Rabbit Hill,9.9,9.9,RHESS2_LD1,RHESS2_ESS_1,2022-02-23,2023-05-16,Texas,Williamson,78626,30.587828,-97.68702,south,,,,2020-03-30,Battery,False,,,South,Ormat,25,BOSTON ENERGY TRADING AND MARKETING LLC,28,VIRIDITY ENERGY SOLUTIONS INC,RHESS2_ESS1,,,
Rabbit Hill,9.9,9.9,RHESS2_LD1,RHESS2_ESS_1,2020-03-30,2022-02-22,Texas,Williamson,78626,30.587828,-97.68702,south,,,,2020-03-30,Battery,False,,,South,Ormat,53,VIRIDITY ENERGY SOLUTIONS INC (QSE),28,VIRIDITY ENERGY SOLUTIONS INC,RHESS2_ESS1,,,
Queen,50.0,75.0,QUEEN_BA_LD1,QUEEN_BA_BESS1,2023-07-31,2050-01-01,TEXAS,Upton,,31.2194444,-102.1922,west,,,,2023-07-31,Co-located battery (solar),True,solar,,West,Enel North America,63,ENEL TRADING NORTH AMERICA LLC (SQ2),15,ENEL TRADING NORTH AMERICA LLC,QUEEN_BA_RN,,,
Pyron 2B,15.0,15.0,PYR_LD3,PYR_ESS2B,2023-07-12,2050-01-31,Texas,Fisher,,32.5886,-100.6728,west,,,,2023-07-07,Battery co-located (wind),True,Wind,,West,RWE,22,RWE CLEAN ENERGY QSE LLC,18,RWE CLEAN ENERGY LLC,PYR_PYRON1,,,
Pyron 2A,15.0,15.0,PYR_LD2,PYR_ESS2A,2023-07-07,2050-01-31,Texas,Fisher,,32.5886,-100.6728,west,,,,2023-07-07,Battery co-located (wind),True,Wind,,West,RWE,22,RWE CLEAN ENERGY QSE LLC,18,RWE CLEAN ENERGY LLC,PYR_PYRON1,,,
Pyron,9.9,9.9,PYR_LD1,PYR_ESS,2018-01-19,2050-01-31,,Fisher,,32.5886,-100.6728,west,,,,2018-01-19,Co-located battery (Wind),True,Wind,,West,RWE,22,RWE CLEAN ENERGY QSE LLC,18,RWE CLEAN ENERGY LLC,PYR_PYRON1,,,
Pueblo 2 (DGR),9.9,10.0,PUEBLO_LD2,PUEBLO_UNIT2,2025-08-21,2050-01-01,,Maverick,78853,28.678935,-100.4637,south,,,,2022-03-08,Battery,False,,,South,ENGIE,77,ENGIE ENERGY MARKETING NA INC,53,ENGIE,BRP_PBL2_RN,,,
Pueblo 2 (DGR),9.9,10.0,BRP_PBL2_LD1,BRP_PBL2_UNIT1,2024-05-01,2025-08-20,,Maverick,78853,28.678935,-100.4637,south,,,,2022-03-08,Battery,False,,,South,ENGIE,77,ENGIE ENERGY MARKETING NA INC,53,ENGIE,BRP_PBL2_RN,,,
Pueblo 2 (DGR),9.9,10.0,BRP_PBL2_LD1,BRP_PBL2_UNIT1,2023-10-09,2024-04-30,,Maverick,78853,28.678935,-100.4637,south,,,,2022-03-08,Battery,False,,,South,ENGIE,54,BROAD REACH QSE I LLC (,39,BRP INTERMEDIATECO I LLC,BRP_PBL2_RN,,,
Pueblo 2 (DGR),9.9,10.0,BRP_PBL2_LD1,BRP_PBL2_UNIT1,2023-09-01,2023-10-08,,Maverick,78853,28.678935,-100.4637,south,,,,2022-03-08,Battery,False,,,South,ENGIE,54,BROAD REACH QSE I LLC (,4,BRP INTERMEDIATECO I LLC,BRP_PBL2_RN,,,
Pueblo 2 (DGR),9.9,10.0,BRP_PBL2_LD1,BRP_PBL2_UNIT1,2023-04-26,2023-08-31,,Maverick,78853,28.678935,-100.4637,south,,,,2022-03-08,Battery,False,,,South,Broad Reach Power LLC,54,BROAD REACH QSE I LLC (,4,BRP INTERMEDIATECO I LLC,BRP_PBL2_RN,,,
Pueblo 2 (DGR),9.9,10.0,BRP_PBL2_LD1,BRP_PBL2_UNIT1,2022-03-09,2023-04-25,,Maverick,78853,28.678935,-100.4637,south,,,,2022-03-08,Battery,False,,,South,Broad Reach Power LLC,7,BROAD REACH QSE,4,BRP INTERMEDIATECO I LLC,BRP_PBL2_RN,,,
Pueblo 1 (DGR),9.9,10.0,PUEBLO_LD1,PUEBLO_UNIT1,2025-08-21,2050-01-01,,Maverick,78853,28.678935,-100.4637,south,,,,2022-02-07,Battery,False,,,South,ENGIE,77,ENGIE ENERGY MARKETING NA INC,53,ENGIE,BRP_PBL1_RN,,,
Pueblo 1 (DGR),9.9,10.0,BRP_PBL1_LD1,BRP_PBL1_UNIT1,2024-05-01,2025-08-20,,Maverick,78853,28.678935,-100.4637,south,,,,2022-02-07,Battery,False,,,South,ENGIE,77,ENGIE ENERGY MARKETING NA INC,53,ENGIE,BRP_PBL1_RN,,,
Pueblo 1 (DGR),9.9,10.0,BRP_PBL1_LD1,BRP_PBL1_UNIT1,2023-10-09,2024-04-30,,Maverick,78853,28.678935,-100.4637,south,,,,2022-02-07,Battery,False,,,South,ENGIE,54,BROAD REACH QSE I LLC (,39,BRP INTERMEDIATECO I LLC,BRP_PBL1_RN,,,
Pueblo 1 (DGR),9.9,10.0,BRP_PBL1_LD1,BRP_PBL1_UNIT1,2023-09-01,2023-10-08,,Maverick,78853,28.678935,-100.4637,south,,,,2022-02-07,Battery,False,,,South,ENGIE,54,BROAD REACH QSE I LLC (,4,BRP INTERMEDIATECO I LLC,BRP_PBL1_RN,,,
Pueblo 1 (DGR),9.9,10.0,BRP_PBL1_LD1,BRP_PBL1_UNIT1,2023-04-26,2023-08-31,,Maverick,78853,28.678935,-100.4637,south,,,,2022-02-07,Battery,False,,,South,Broad Reach Power LLC,54,BROAD REACH QSE I LLC (,4,BRP INTERMEDIATECO I LLC,BRP_PBL1_RN,,,
Pueblo 1 (DGR),9.9,10.0,BRP_PBL1_LD1,BRP_PBL1_UNIT1,2022-02-07,2023-04-25,,Maverick,78853,28.678935,-100.4637,south,,,,2022-02-07,Battery,False,,,South,Broad Reach Power LLC,7,BROAD REACH QSE,4,BRP INTERMEDIATECO I LLC,BRP_PBL1_RN,,,
Prospect (DGR),9.9,9.9,WCOLLOCL_LD1,WCOLLOCL_BSS_U1,2023-07-19,2050-01-31,Texas,Brazoria,77486,29.149166,-95.65111,houston,,,,2020-01-15,Battery,False,,,Coastal,GlidePath,58,HABITAT ENERGY INC (QSE),8,BYRD RANCH STORAGE LLC,BSS_U1,,,
Prospect (DGR),9.9,9.9,WCOLLOCL_LD1,WCOLLOCL_BSS_U1,2023-06-14,2023-07-18,Texas,Brazoria,77486,29.149166,-95.65111,houston,,,,2020-01-15,Battery,False,,,Coastal,GlidePath,9,UNIPER GLOBAL COMMODITIES NORTH AMERICA LLC,8,BYRD RANCH STORAGE LLC,BSS_U1,,,
Prospect (DGR),9.9,9.9,WCOLLDG_LD1,WCOLLDG_BSS_U1,2023-03-23,2023-05-23,Texas,Brazoria,77486,29.149166,-95.65111,houston,,,,2020-01-15,Battery,False,,,Coastal,GlidePath,9,UNIPER GLOBAL COMMODITIES NORTH AMERICA LLC,8,BYRD RANCH STORAGE LLC,BSS_U1,,,
Prospect (DGR),9.9,9.9,WCOLLDG_LD1,WCOLLDG_BSS_U1,2022-07-22,2023-03-22,Texas,Brazoria,77486,29.149166,-95.65111,houston,,,,2020-01-15,Battery,False,,,Coastal,GlidePath,9,UNIPER GLOBAL COMMODITIES NORTH AMERICA LLC,6,WEST COLUMBIA STORAGE LLC,BSS_U1,,,
Prospect (DGR),9.9,9.9,WCOLLDG_LD1,WCOLLDG_BSS_U1,2021-10-13,2022-07-21,Texas,Brazoria,77486,29.149166,-95.65111,houston,,,,2020-01-15,Battery,False,,,Coastal,Quinbrook,9,UNIPER GLOBAL COMMODITIES NORTH AMERICA LLC,6,WEST COLUMBIA STORAGE LLC,BSS_U1,,,
Prospect (DGR),9.9,9.9,WCOLLDG_LD1,WCOLLDG_BSS_U1,2020-01-15,2021-10-12,Texas,Brazoria,77486,29.149166,-95.65111,houston,,,,2020-01-15,Battery,False,,,Coastal,Quinbrook,55,QTWER6,6,WEST COLUMBIA STORAGE LLC,BSS_U1,,,
Prairie Creek,9.9,15.0,PRCRK_LD1,PRCRK_BESS1,2025-09-10,2050-01-01,Texas,Dallas,,32.7739,-96.5954,north,,,,2025-09-10,,False,,,North,SMT Energy,65,TENASKA POWER SERVICES CO,75,SMT TX MANAGEMENT II LLC,PRCRK_RN,FlexGen,SMT Energy,
Poteet,10.0,10.0,,,2026-01-13,2049-12-31,Texas,Atacosa,,29.038631,-98.60988,south,,,,2026-01-13,Battery,False,,,South,Hunt Energy Network,49,HEN POWER MARKETING LLC (SQ1),32,HEN INFRASTRUCTURE LLC 1,POTEETS_RN,,,
Port Lavaca (DGR),9.9,11.9,PRTLAVS_LD1,PRTLAVS_BESS1,2023-02-15,2050-01-01,,Calhoun,77972,28.58673,-96.68376,south,,,,2020-02-01,Battery,False,,,Coastal,Key Capture Energy,13,SOUTH TEXAS ELECTRIC CO OP INC,10,KEY CAPTURE ENERGY LLC 2,PTLBES_BESS1,,,
Port Lavaca (DGR),9.9,11.9,PTLBES_LD1,PTLBES_BESS1,2020-02-01,2023-02-14,,Calhoun,77972,28.58673,-96.68376,south,,,,2020-02-01,Battery,False,,,Coastal,Key Capture Energy,13,SOUTH TEXAS ELECTRIC CO OP INC,10,KEY CAPTURE ENERGY LLC 2,PTLBES_BESS1,,,
Platinum U2,157.0,300.0,,,2026-04-22,2049-12-31,Texas,Fannin,,33.610937,-96.37181,north,345,,,2026-02-26,Battery,False,,,North,ENGIE,1155,ENGIE ENERGY MARKETING NA INC,53,ENGIE,PLATINUM_RN,,ENGIE,
Platinum U2,157.0,300.0,,,2026-02-26,2026-04-21,Texas,Fannin,,33.610937,-96.37181,north,345,,,2026-02-26,Battery,False,,,North,ENGIE,1139,ENGIE ENERGY MARKETING NA INC,53,ENGIE,PLATINUM_RN,,ENGIE,
Platinum U1,153.0,296.0,,,2026-04-22,2049-12-31,Texas,Fannin,,33.610937,-96.37181,north,345,,,2026-02-26,Battery,False,,,North,ENGIE,1155,ENGIE ENERGY MARKETING NA INC,53,ENGIE,PLATINUM_RN,,ENGIE,
Platinum U1,153.0,296.0,,,2026-02-26,2026-04-21,Texas,Fannin,,33.610937,-96.37181,north,345,,,2026-02-26,Battery,False,,,North,ENGIE,1139,ENGIE ENERGY MARKETING NA INC,53,ENGIE,PLATINUM_RN,,ENGIE,
Pirate,9.9,14.3,PIRATE_LD1,PIRATE1_BESS1,2025-06-13,2050-01-01,Texas,San Patricio,,28.028762,-97.522458,south,,9.9,9.9,2025-06-13,Battery,False,,,Coastal,REX Storage Holdings,1114,Tenaska,1093,REGIS SINTON PIRATE LLC,PIRATE_RN,,,
Pine Forest,200.74,400.0,,,2026-05-29,2049-12-31,Texas,Hopkins,,33.100779,-95.39229,north,,,,2026-05-29,Battery,False,,,North,Clearway,1158,Tenaska,1150,Pine Forest Hybrid I LLC,PINEFRST_RN,,Clearway,
Pine Forest,200.74,400.0,,,2026-05-29,2049-12-31,Texas,Hopkins,,33.100779,-95.39229,north,,,,2026-05-29,Battery,False,,,North,AIP Management,1158,Tenaska,1150,Pine Forest Hybrid I LLC,PINEFRST_RN,,Clearway,
Photon 2 (SLF),150.0,230.0,PHO_LD2,PHO_BES2,2025-06-16,2050-01-01,Texas,Wharton,,30.4314742416465,-96.06393933075088,south,,600.0,600.0,2025-06-16,,True,solar PV,106.0,South,Enel North America,1109,ENEL TRADING NORTH AMERICA LLC,15,ENEL TRADING NORTH AMERICA LLC,PHO_ALL,Merit SI LLC,Enel Green Power,
Photon 1,150.0,234.0,PHO_LD1,PHO_BES1,2025-05-13,2050-01-01,Texas,Wharton,,29.191296,-95.96752,south,345,600.0,600.0,2025-05-13,Battery co-located (solar),True,Solar,300.0,South,Enel North America,1109,ENEL TRADING NORTH AMERICA LLC,15,ENEL TRADING NORTH AMERICA LLC,PHO_ALL,,Enel Green Power,
Pavo 2,86.5,87.5,PAVO_ESS_LD2,PAVO_ESS_BESS2,2024-09-06,2050-01-01,Texas,Pecos,,30.885123,-102.4226,west,,,,2024-09-06,Battery,False,,,West,ENGIE,77,ENGIE ENERGY MARKETING NA INC,53,ENGIE,PAVO_ESS_ALL,,ENGIE,
Pavo 1,86.5,87.5,PAVO_ESS_LD1,PAVO_ESS_BESS1,2024-09-06,2050-01-01,Texas,Pecos,,30.885123,-102.4226,west,,,,2024-09-06,Battery,False,,,West,ENGIE,77,ENGIE ENERGY MARKETING NA INC,53,ENGIE,PAVO_ESS_ALL,,,
Pavlov,9.9,9.9,PAVLOV_LD1,PAVLOV_BESS,2024-10-01,2050-01-01,Texas,Matagorda,,28.994112,-96.1262,houston,,,,2024-10-01,Battery,False,,,Coastal,Hunt Energy Network,49,HEN POWER MARKETING LLC (SQ1),32,HEN INFRASTRUCTURE LLC 1,PAVLOV_BT_RN,,HEN Infrastructure,
Pauline (DGR),9.95,9.9,PAULN_LD1,PAULN_BESS,2024-02-22,2050-01-01,Texas,Henderson,,32.335025,-96.0579,north,,,,2024-02-22,Battery,False,,,North,Hunt Energy Network,49,HEN POWER MARKETING LLC (SQ1),32,HEN INFRASTRUCTURE LLC 1,PAULN_RN,,,
Palmview,9.9,24.7,,,2026-06-16,2049-12-31,Texas,Hidalgo,,26.23833,-98.36946,south,138,,,2026-06-16,Battery,False,,,South,Marubeni,1156,GridBeyond,1158,Marubeni,PALMVIEW_RN,,Adapture Renewables,
Paleo,200.8,212.5,PALE_ESS_LD1,PALE_ESS_BES1,2024-10-04,2050-01-01,Texas,Hale,,33.889462,-101.8016,west,,,,2024-10-04,Battery,False,,,Panhandle,ENGIE,77,ENGIE ENERGY MARKETING NA INC,53,ENGIE,PALE_ESS_EN,,ENGIE,
Palacios,9.9,9.9,PALACIOS_LD1,PALACIOS_BESS1,2025-06-18,2050-01-01,Texas,Matagorda,,28.757,-96.21211,south,,,,2024-11-19,Battery,False,,,Coastal,REX Storage Holdings,1114,Tenaska,68,REGIS PALACIOS LLC,PALACIOS_RN,Stem,Regis Energy Partners,
Palacios,9.9,9.9,PALACIOS_LD1,PALACIOS_BESS1,2024-11-19,2025-06-17,Texas,Matagorda,,28.757,-96.21211,south,,,,2024-11-19,Battery,False,,,Coastal,REX Storage Holdings,88,TYR ENERGY LLC,68,REGIS PALACIOS LLC,PALACIOS_RN,Stem,Regis Energy Partners,
Padua 2,150.94,600.0,,,2026-06-02,2049-12-31,Texas,Bexar,,29.325064,-98.32562,south,,,,2026-06-02,Battery,False,,,South,Eolian,6,CPS ENERGY (QSE),3,CPS ENERGY,PAD2_ESS_RN,,Eolian,CATL
Padua 1,51.4,122.0,PAD1_ESS_LD1,PAD1_ESS_BESS1,2025-07-28,2050-01-01,TX,Bexar,,29.325064,-98.32562,south,138,,,2025-07-28,,False,,,SOUTH,Eolian,6,CPS ENERGY (QSE),3,CPS ENERGY,PAD1_ESS_RN,CPS Energy,Eolian,
Olney (DGR),9.9,9.9,OLNEYTN_LD1,OLNEYTN_BESS,2023-05-16,2050-01-01,Texas,Young,,33.371086,-98.72047,north,,,,2023-05-16,Battery,False,,,West,Hunt Energy Network,49,HEN POWER MARKETING LLC (SQ1),32,HEN INFRASTRUCTURE LLC 1,OLNEYTN_RN,,,
Olmito,9.9,20.1,,,2026-04-21,2049-12-31,,Cameron,,26.0063,-97.5253,south,138,,,2026-04-21,Battery,False,,,Coastal,Aggreko,56,Tenaska,1153,Aggreko,OLMITO_RN,,Aggreko,
